CustomerID,frequency,first_date,last_date,monetary
13381,173,08-11-2011 11:58,18-11-2011 16:59,3626.81
17531,15,02-06-2011 19:17,11-08-2011 10:19,293.45
13761,70,13-06-2011 08:43,20-10-2011 14:01,1070.65
14639,175,02-03-2011 16:57,21-02-2011 13:21,2952.34
14236,15,02-12-2010 18:49,20-09-2011 09:13,490.86
12952,80,04-12-2011 10:35,27-10-2011 17:00,1382.84
17528,260,06-12-2011 10:31,30-11-2011 16:39,3540.1
16233,25,08-12-2010 12:51,29-09-2011 17:27,422.13
13812,36,06-10-2011 14:37,28-10-2011 14:27,539
12740,27,07-10-2011 10:44,07-10-2011 10:44,427.6
12607,202,10-10-2011 16:06,12-10-2011 16:17,0
12667,33,12-10-2011 17:00,12-10-2011 17:00,620.13
12611,65,18-10-2011 13:12,18-10-2011 13:12,1193.32
16491,39,24-10-2011 10:18,24-10-2011 10:18,731.5
13363,60,22-11-2011 12:40,27-10-2011 10:46,992.5
15551,29,03-11-2011 12:37,03-11-2011 12:37,436.06
16066,102,07-08-2011 14:33,23-11-2011 11:54,1521.87
14240,42,09-11-2011 13:45,28-04-2011 11:40,890.34
13816,33,06-10-2011 14:37,16-11-2011 08:38,555.04
13926,11,16-11-2011 13:16,16-11-2011 13:16,223.85
12618,11,18-11-2011 11:10,18-11-2011 11:10,177.31
13880,165,01-03-2011 08:49,18-11-2011 13:44,3219.77
12476,264,04-08-2011 10:36,31-01-2011 11:46,6546.58
17860,58,06-12-2010 12:41,06-12-2010 12:41,252.8
18119,30,07-12-2010 11:59,07-12-2010 11:59,181.12
17897,115,01-12-2010 12:31,20-06-2011 11:23,541.1
17551,43,15-12-2010 14:12,15-12-2010 14:12,306.84
16110,354,01-02-2011 14:01,25-10-2011 14:35,1337.48
14507,98,08-03-2011 17:23,30-10-2011 13:18,1368.18
17050,316,03-04-2011 14:42,20-02-2011 14:21,3228.84
18272,170,07-04-2011 09:35,28-04-2011 18:11,3064.78
15491,155,05-05-2011 16:34,31-08-2011 10:30,3090.85
17501,18,03-05-2011 09:46,03-05-2011 09:47,288.6
16353,94,02-10-2011 10:32,28-08-2011 13:42,6675.71
13555,136,22-05-2011 11:06,27-09-2011 12:36,4149.28
15349,72,04-07-2011 16:06,05-06-2011 15:46,473.81
14241,10,09-06-2011 11:46,09-06-2011 11:46,213.7
16364,53,25-07-2011 14:35,28-11-2011 11:27,707.04
17267,38,04-08-2011 17:19,04-08-2011 17:22,317.62
16031,100,06-04-2011 14:23,08-09-2011 13:07,548.94
13034,37,05-12-2010 14:52,16-10-2011 12:21,642.77
13546,98,17-10-2011 14:51,27-11-2011 14:50,626.99
14653,237,03-10-2011 14:59,30-11-2011 10:14,1947.55
15427,306,06-11-2011 14:17,23-10-2011 14:47,1483.14
12844,52,01-08-2011 13:11,10-11-2011 13:31,325.96
16903,60,10-11-2011 15:32,10-11-2011 15:32,373.24
14966,38,25-11-2011 12:20,25-11-2011 12:20,191.32
17288,142,01-04-2011 10:27,30-11-2011 16:09,1419.73
14426,264,01-11-2011 12:34,31-01-2011 09:55,3918.9
16359,70,01-06-2011 16:15,16-06-2011 18:19,1460.37
15985,38,05-07-2011 14:53,17-04-2011 11:04,1037.42
12878,49,17-04-2011 13:07,21-11-2011 14:30,841.64
14965,83,04-09-2011 13:15,04-09-2011 13:20,599
17350,72,01-12-2011 15:46,25-10-2011 12:06,1256.19
17287,124,01-04-2011 13:00,26-09-2011 12:53,1064.11
16343,47,23-11-2011 17:43,23-11-2011 17:45,370.48
12784,59,24-11-2011 12:53,30-11-2011 15:38,574.42
16134,38,15-12-2010 14:00,20-12-2010 17:24,603.69
15460,58,20-12-2010 16:08,20-12-2010 16:08,216.76
14243,148,01-11-2011 13:20,28-07-2011 10:49,2535.88
13754,12,11-07-2011 11:51,26-01-2011 14:58,282.6
17619,77,31-01-2011 14:18,31-01-2011 14:18,218.52
18136,39,07-10-2011 15:40,24-01-2011 12:08,761.83
13398,26,31-05-2011 13:17,31-05-2011 13:17,457.34
17026,4,05-12-2010 12:47,07-06-2011 14:28,154.83
14622,21,08-06-2011 12:42,08-06-2011 12:42,320.58
16829,11,06-07-2011 10:48,06-07-2011 10:48,197.22
12847,91,17-11-2011 13:16,17-11-2011 13:16,871.54
17530,394,08-12-2011 18:42,27-10-2011 20:16,2385
13421,105,22-02-2011 15:46,30-10-2011 14:21,1848.98
14740,93,01-03-2011 08:35,28-04-2011 10:03,1423.21
18027,21,02-09-2011 10:38,02-09-2011 10:38,115.31
15444,219,30-10-2011 16:12,30-11-2011 17:37,1418.26
15031,111,02-03-2011 14:46,21-08-2011 15:35,668.14
17771,54,14-10-2011 11:43,20-01-2011 14:13,245.81
17966,68,02-11-2011 10:26,23-03-2011 17:25,1098.43
14529,229,10-10-2011 15:27,23-09-2011 13:48,620.04
15994,35,16-10-2011 12:28,16-10-2011 12:28,427.07
14162,25,19-06-2011 11:36,20-02-2011 12:32,289.36
17895,16,26-10-2011 17:00,26-10-2011 17:00,98
14336,90,04-05-2011 15:37,25-05-2011 14:44,1614.91
15325,49,28-08-2011 11:55,28-08-2011 11:55,162.29
18082,73,14-11-2011 12:45,14-11-2011 12:45,703.37
14896,43,09-12-2010 12:24,19-05-2011 10:20,468.77
15723,41,10-12-2010 11:12,10-12-2010 11:12,203.1
13719,60,06-11-2011 15:02,24-11-2011 15:26,1041.68
15335,36,17-10-2011 12:50,17-10-2011 12:50,173.97
17232,36,07-12-2011 12:21,25-11-2011 12:24,421.52
14829,45,02-12-2010 16:12,15-12-2010 16:43,644.65
15708,297,01-05-2011 11:36,30-10-2011 10:54,3329.72
15320,36,26-10-2011 13:27,26-10-2011 13:27,267.13
16734,53,17-08-2011 15:00,18-10-2011 13:44,650.51
17595,83,02-11-2011 16:19,27-11-2011 16:08,388.79
17250,57,06-12-2011 12:15,23-03-2011 16:45,384.52
15880,106,05-12-2010 13:00,05-12-2010 13:09,313.28
13940,49,06-10-2011 16:15,22-11-2011 15:15,839.14
16992,95,02-02-2011 16:31,29-11-2011 11:50,1601.86
15134,73,04-08-2011 15:17,28-09-2011 12:33,1387.99
15898,87,03-05-2011 12:38,27-04-2011 10:03,1384.68
16654,31,03-05-2011 12:40,21-07-2011 15:23,594.97
15038,133,02-10-2011 10:58,27-10-2011 14:42,665.59
17302,81,07-02-2011 10:14,25-11-2011 09:36,1119.93
13579,23,05-12-2010 16:10,25-11-2011 08:41,467.04
15889,93,05-12-2010 15:12,06-07-2011 11:10,446.87
15326,29,10-01-2011 11:38,10-01-2011 11:38,311.71
13972,15,22-05-2011 11:34,30-09-2011 11:54,190.25
12535,34,06-06-2011 12:47,09-09-2011 08:48,716.35
15054,114,27-11-2011 15:02,30-10-2011 14:33,302.1
14825,121,04-08-2011 11:16,24-11-2011 10:07,2226.91
13155,85,06-11-2011 15:41,21-09-2011 10:27,971.76
17457,19,01-04-2011 13:04,19-05-2011 10:32,1737.7
17542,25,15-03-2011 11:45,15-03-2011 11:45,170.75
17223,49,02-02-2011 15:57,06-12-2010 14:08,426.79
13565,38,09-01-2011 14:28,20-11-2011 14:33,240.22
14689,13,15-05-2011 11:22,15-05-2011 11:22,112.8
15654,21,13-11-2011 15:15,30-11-2011 13:08,922.53
17700,146,03-03-2011 16:34,23-11-2011 11:51,2508.89
16249,69,14-04-2011 13:50,25-07-2011 12:59,1800.07
17901,19,10-11-2011 17:29,10-11-2011 17:29,110.38
12565,10,03-03-2011 11:43,24-02-2011 10:34,131.17
17266,80,06-12-2011 14:30,15-07-2011 11:57,310.64
16850,19,10-01-2011 11:09,10-01-2011 11:09,332.41
17045,22,06-04-2011 12:08,18-08-2011 17:09,339.44
17027,155,01-03-2011 13:04,28-02-2011 14:03,848.59
18203,19,05-07-2011 13:07,05-07-2011 13:07,160.42
16418,102,08-09-2011 10:35,27-04-2011 16:54,675.27
13456,65,07-07-2011 13:52,22-11-2011 09:18,1737.82
13644,148,01-12-2011 08:18,27-09-2011 10:27,2597.52
15363,17,02-12-2010 12:28,12-04-2011 15:48,318.05
16419,52,01-02-2011 12:25,24-06-2011 15:33,959.48
17789,14,03-03-2011 13:14,03-03-2011 13:14,225.9
17140,20,06-04-2011 13:33,06-04-2011 13:33,465.32
15139,13,07-01-2011 12:44,14-04-2011 11:39,178.96
16806,103,03-05-2011 15:15,28-08-2011 15:27,801.49
14732,149,01-03-2011 11:55,25-08-2011 13:12,2686.34
17147,85,01-02-2011 09:36,24-02-2011 09:49,1679.64
16647,14,19-05-2011 09:31,23-06-2011 11:47,214.06
17871,10,19-05-2011 11:32,19-05-2011 11:32,155.9
14551,10,19-05-2011 18:21,21-11-2011 13:36,186.23
16814,325,01-08-2011 15:57,31-05-2011 10:43,6500.6
13752,76,07-04-2011 12:04,15-05-2011 14:48,1186.28
17856,17,03-03-2011 11:40,20-04-2011 13:13,1393.79
13523,177,06-11-2011 15:11,24-10-2011 10:29,3755.38
17939,12,03-07-2011 12:27,03-07-2011 12:27,99.14
15716,118,05-12-2010 12:26,27-03-2011 13:10,1118.81
16750,95,10-08-2011 14:49,27-09-2011 14:31,623.93
16354,39,07-10-2011 14:28,27-09-2011 16:28,395.8
15297,41,07-10-2011 09:42,29-11-2011 16:32,635.04
14198,44,05-12-2011 16:34,27-04-2011 16:44,663.5
13892,27,06-10-2011 16:25,18-10-2011 08:15,632.97
13570,27,10-04-2011 13:36,10-04-2011 13:36,239.49
13740,23,13-04-2011 10:32,13-04-2011 10:32,350.75
16193,19,17-04-2011 11:45,17-04-2011 11:45,314.45
17290,102,06-12-2011 12:38,23-11-2011 15:53,525.24
16109,18,04-02-2011 12:37,05-05-2011 09:17,611.88
15841,50,02-06-2011 13:27,28-09-2011 12:15,1209.1
16781,19,02-12-2010 14:26,09-12-2010 15:18,294.65
14813,30,05-12-2010 11:54,05-12-2010 11:57,155.43
15503,70,12-12-2010 10:57,12-12-2010 10:57,147.09
15246,33,15-04-2011 14:45,16-12-2010 09:46,514.15
17392,62,06-02-2011 12:48,16-12-2010 19:04,457.91
12585,97,05-01-2011 15:32,23-12-2010 12:58,1982.81
15820,17,24-01-2011 12:00,24-01-2011 12:00,206.98
12625,91,03-02-2011 10:14,24-01-2011 13:27,2614.32
13799,39,15-08-2011 12:07,18-02-2011 14:18,688.86
12849,51,08-11-2011 13:41,16-03-2011 12:26,1050.89
15182,29,08-07-2011 13:37,16-03-2011 12:42,622.85
16384,33,11-09-2011 11:19,21-03-2011 10:13,584.5
15437,45,22-03-2011 13:11,22-03-2011 13:11,200.16
15353,63,07-12-2010 11:49,30-03-2011 12:15,777.02
13962,11,08-04-2011 11:21,18-11-2011 08:47,169.55
15016,20,20-06-2011 12:06,20-06-2011 12:06,170.04
17899,32,03-07-2011 14:58,03-07-2011 14:58,155.8
15623,19,21-07-2011 17:26,21-07-2011 17:26,301.03
16744,242,04-09-2011 12:10,28-11-2011 13:06,1304.76
16613,30,30-09-2011 15:52,30-09-2011 15:52,618.59
17181,23,01-12-2010 12:38,13-10-2011 14:48,239.92
17092,125,05-08-2011 16:10,20-10-2011 19:51,1777.78
17403,33,03-11-2011 15:18,03-11-2011 15:18,281.62
17977,21,10-11-2011 13:28,10-11-2011 13:28,288.14
13170,32,13-11-2011 12:19,13-11-2011 12:19,116.01
17767,21,24-11-2011 14:42,24-11-2011 14:42,271.2
17858,199,04-12-2011 11:56,24-06-2011 17:07,5155.66
17491,110,03-11-2011 11:40,29-07-2011 15:02,3541.92
15146,95,21-02-2011 13:07,28-06-2011 12:09,1313.66
14620,30,01-03-2011 08:30,19-05-2011 14:14,393.28
14161,108,05-12-2010 13:18,08-05-2011 11:41,1110.52
15912,19,14-06-2011 14:29,20-04-2011 17:10,264.62
13486,69,03-08-2011 13:10,22-09-2011 13:13,1122.41
17866,10,20-07-2011 11:07,20-07-2011 11:09,325.7
17388,15,12-05-2011 13:41,31-07-2011 12:34,1259.56
16102,57,02-09-2011 11:54,28-10-2011 13:19,1842.14
14923,44,20-10-2011 11:51,20-10-2011 11:51,749.1
17361,29,06-06-2011 14:02,21-10-2011 15:43,488.2
15101,9,01-12-2011 10:18,15-12-2010 12:54,310.03
17988,39,01-07-2011 15:22,28-11-2011 11:00,191.17
16818,191,01-06-2011 12:19,29-11-2011 10:41,3317.97
17637,35,08-11-2011 12:51,16-08-2011 13:25,547.06
14035,66,11-11-2011 10:03,24-08-2011 13:15,1428.02
15500,68,01-12-2011 13:47,21-11-2011 08:40,1131.56
12783,86,07-11-2011 11:57,25-09-2011 15:35,1603.87
12854,115,12-04-2011 12:35,25-01-2011 13:35,1289.15
17356,19,01-02-2011 11:07,01-02-2011 11:07,178.22
13208,150,03-02-2011 19:32,17-05-2011 12:25,1205.9
13955,33,07-02-2011 12:24,08-07-2011 17:19,322.96
14401,183,01-11-2011 13:37,30-06-2011 16:28,4039.98
17656,82,03-08-2011 10:45,27-09-2011 13:04,1674.69
18035,53,04-11-2011 12:39,27-10-2011 17:57,730.4
14515,101,01-06-2011 12:54,22-11-2011 11:37,2102.09
15932,119,03-03-2011 12:02,30-06-2011 10:33,2461.85
13627,94,11-07-2011 11:09,22-09-2011 15:08,1624.02
15105,101,03-10-2011 15:32,28-07-2011 10:09,2298.93
18138,8,17-02-2011 14:51,17-02-2011 14:51,152.65
14881,17,20-11-2011 11:06,20-11-2011 11:06,255.4
14867,37,05-05-2011 08:18,07-06-2011 11:39,701.33
15051,143,12-07-2011 15:29,21-10-2011 14:01,1391.61
14344,71,04-08-2011 13:51,28-03-2011 13:35,889.93
18048,7,20-05-2011 14:54,20-05-2011 14:58,172.29
18252,98,20-10-2011 12:43,21-06-2011 11:47,526.67
14111,11,05-09-2011 12:21,25-11-2011 13:44,688.6
17573,26,07-09-2011 10:36,15-09-2011 17:09,362.9
13882,66,01-11-2011 10:01,28-11-2011 13:08,1131.28
15904,30,01-12-2011 14:50,01-12-2011 14:50,164.68
15969,21,07-06-2011 12:19,30-11-2011 15:43,582.9
16837,166,03-05-2011 12:04,31-05-2011 11:44,3167.73
13248,26,03-06-2011 13:05,07-08-2011 12:40,465.68
13808,76,04-09-2011 12:07,24-10-2011 12:38,1747.66
13140,46,08-12-2010 15:12,23-08-2011 15:33,423.72
16473,19,02-03-2011 17:11,28-06-2011 09:10,314.86
14959,61,06-10-2011 18:23,22-08-2011 09:28,684.97
14312,87,02-02-2011 12:38,24-10-2011 09:46,1611.59
16619,16,21-03-2011 08:18,31-03-2011 12:20,204.41
14271,10,28-04-2011 12:47,28-04-2011 12:47,112.32
14397,95,04-08-2011 18:31,28-11-2011 12:30,2556.68
15164,103,02-10-2011 12:05,15-05-2011 13:14,843.05
13939,46,01-02-2011 11:30,23-08-2011 11:53,556.75
13886,16,29-09-2011 13:17,29-09-2011 13:17,243.56
13066,49,07-11-2011 17:06,15-11-2011 13:39,430.9
16352,28,02-11-2011 08:44,22-11-2011 10:32,494.44
15156,55,05-12-2011 09:15,08-12-2011 18:22,961.49
17535,13,04-03-2011 15:20,04-03-2011 15:20,164.4
18176,33,16-12-2010 15:45,21-12-2010 12:33,448.65
13782,115,02-10-2011 12:11,27-11-2011 11:54,912
13474,64,17-04-2011 13:53,17-04-2011 13:53,229.59
15158,7,25-10-2011 13:53,25-10-2011 13:53,401.4
15922,12,01-12-2010 13:51,02-12-2010 13:05,363.6
13951,39,16-06-2011 16:43,18-02-2011 15:21,674.45
13563,49,16-09-2011 14:45,22-07-2011 17:21,777.53
17806,43,28-11-2011 14:12,28-11-2011 14:12,546.04
17359,15,28-11-2011 14:37,28-11-2011 14:37,127.86
14672,61,07-01-2011 15:48,19-04-2011 10:19,765.55
13707,48,17-03-2011 18:03,28-01-2011 13:27,806.41
16217,19,02-03-2011 15:28,18-04-2011 13:31,259.39
15388,10,14-03-2011 13:53,14-03-2011 13:53,140.54
16928,213,01-04-2011 13:34,30-08-2011 15:37,2781.5
13037,48,04-05-2011 15:33,28-03-2011 15:42,881.07
16438,132,03-11-2011 19:50,27-10-2011 19:56,798.35
17201,40,17-10-2011 11:55,17-10-2011 11:55,342.63
13941,47,02-12-2010 10:17,21-06-2011 09:44,4912.41
15361,7,13-12-2010 09:52,13-12-2010 09:52,418.92
15602,54,01-12-2011 14:14,31-01-2011 14:13,1083.63
12601,29,03-06-2011 10:17,31-05-2011 10:44,569.56
12868,107,01-12-2010 12:50,27-01-2011 14:46,1607.06
16581,11,07-07-2011 15:50,10-06-2011 10:05,70.44
17734,43,17-10-2011 12:33,26-07-2011 09:20,700.63
15165,27,01-12-2010 14:03,01-12-2010 14:03,487.75
18108,19,05-04-2011 08:25,30-03-2011 13:56,264.65
17171,16,23-02-2011 16:37,23-02-2011 16:37,224.91
14045,6,01-12-2010 11:32,22-08-2011 15:27,1659.75
15827,134,02-12-2010 13:06,31-01-2011 11:27,1641.48
13402,39,02-12-2010 17:12,04-08-2011 15:51,621.23
13269,320,03-04-2011 12:41,28-11-2011 13:11,5315.92
16858,13,06-12-2010 09:52,08-12-2010 14:52,345.89
17937,43,01-12-2011 11:45,27-03-2011 10:16,4301.22
15107,20,01-02-2011 14:46,15-12-2010 16:50,247.66
16316,156,02-08-2011 15:46,30-06-2011 14:37,2755.56
16282,11,04-01-2011 11:42,04-01-2011 11:42,168.3
12539,274,10-01-2011 09:11,27-01-2011 12:09,3852.5
16059,180,05-10-2011 09:56,30-03-2011 12:12,1459.86
15090,23,04-02-2011 14:03,04-02-2011 14:03,381.32
12857,46,10-02-2011 12:32,13-05-2011 10:20,1106.4
12852,20,18-02-2011 08:47,22-02-2011 14:56,299.75
15303,31,22-02-2011 13:59,22-02-2011 13:59,574.02
16128,89,02-03-2011 12:21,23-09-2011 14:17,1880.22
16709,79,03-03-2011 10:55,24-05-2011 11:46,3029.87
17654,22,07-03-2011 13:17,07-03-2011 13:17,117.55
16768,58,13-03-2011 10:25,28-08-2011 10:43,458.04
18189,69,17-03-2011 09:49,23-09-2011 12:40,1084.34
13239,22,23-03-2011 10:25,23-03-2011 10:25,329.56
13341,42,24-03-2011 09:50,24-03-2011 09:50,775.85
14235,80,05-07-2011 10:57,29-11-2011 13:26,3093.86
13426,159,06-10-2011 13:28,30-09-2011 12:51,3550.7
13015,176,04-04-2011 14:28,26-05-2011 16:25,3346.28
12951,65,01-12-2011 12:14,29-06-2011 15:20,1042.07
17704,31,14-04-2011 09:28,24-06-2011 09:40,885.19
14105,76,14-04-2011 17:58,15-09-2011 16:13,1260.33
17697,19,17-04-2011 15:40,17-04-2011 15:40,338.95
15755,149,08-12-2011 18:59,29-11-2011 14:57,2318.88
15508,92,03-06-2011 15:32,28-04-2011 13:31,1000.27
14224,118,08-05-2011 14:08,23-01-2011 13:58,1050.12
15852,22,06-06-2011 11:22,26-05-2011 13:26,160.71
13294,54,03-06-2011 08:54,04-04-2011 12:37,873.74
17490,86,06-10-2011 17:52,27-09-2011 11:52,1926.88
18265,46,04-07-2011 15:26,28-09-2011 14:10,801.51
17405,94,06-10-2011 18:12,30-09-2011 12:47,967.22
15569,31,11-01-2011 13:26,31-07-2011 10:47,1375.71
17173,87,04-12-2011 14:40,31-07-2011 15:26,3755.65
17053,14,01-08-2011 10:23,03-08-2011 10:55,496.38
14567,34,01-08-2011 13:48,14-10-2011 10:21,1524.46
14937,35,01-08-2011 14:16,18-08-2011 06:36,1617.63
17514,40,03-08-2011 15:45,03-08-2011 15:45,208.65
16902,44,15-08-2011 14:17,15-08-2011 14:17,1706.88
12523,110,01-04-2011 09:19,27-10-2011 09:18,1745.57
18167,43,04-11-2011 13:51,26-08-2011 11:40,1355.51
15707,214,04-11-2011 14:35,27-10-2011 14:39,945.58
16527,14,19-09-2011 16:21,19-09-2011 16:21,228.06
16627,20,21-09-2011 14:38,21-09-2011 14:38,322.8
14147,6,21-10-2011 13:36,27-02-2011 11:42,468.4
14652,29,23-09-2011 14:21,23-09-2011 14:21,114.18
18278,9,27-09-2011 11:58,27-09-2011 11:58,173.9
15091,31,03-10-2011 12:47,17-10-2011 10:47,476.96
13348,14,06-10-2011 17:28,06-10-2011 17:28,233.76
16921,60,09-10-2011 16:22,09-10-2011 16:22,169.79
15598,16,04-11-2011 13:14,20-10-2011 19:23,235.68
14485,47,01-11-2011 12:25,01-11-2011 12:25,165.75
15830,41,02-11-2011 10:40,10-11-2011 13:35,547.7
15275,42,02-11-2011 11:20,08-11-2011 17:54,609.19
15857,14,21-11-2011 12:18,21-11-2011 12:18,297
17600,13,22-11-2011 09:43,22-11-2011 09:43,161.67
16479,35,29-11-2011 13:04,29-11-2011 13:40,300.83
13428,74,29-11-2011 14:20,29-11-2011 14:20,218.47
17737,10,12-10-2011 14:42,30-11-2011 15:16,168.24
17830,23,08-12-2011 12:28,24-02-2011 10:15,398.7
13973,11,25-02-2011 15:21,25-02-2011 15:21,264.7
17411,43,09-12-2010 11:42,27-11-2011 14:25,748.94
12545,50,25-03-2011 12:04,25-09-2011 13:39,1000.39
18221,65,06-10-2011 17:51,17-11-2011 14:40,1033.31
14918,45,08-07-2011 12:50,16-08-2011 11:50,1610.15
17557,34,19-09-2011 14:23,26-10-2011 15:43,541.46
15453,286,04-11-2011 12:21,31-07-2011 13:07,1388.37
12828,56,01-08-2011 16:16,19-08-2011 09:23,1018.71
15263,12,25-08-2011 10:26,25-08-2011 10:26,156.51
13372,23,11-09-2011 12:46,11-09-2011 12:46,378.64
14251,78,08-12-2011 08:32,29-11-2011 12:07,2879.7
13079,6,05-12-2011 16:53,25-09-2011 13:47,220.1
17135,52,02-11-2011 10:33,23-11-2011 16:48,1139.73
12725,24,03-12-2010 15:45,03-12-2010 15:45,427.8
17406,116,08-12-2010 10:35,13-01-2011 12:52,1928.72
16678,170,02-03-2011 09:24,29-11-2011 13:17,3013.83
15472,76,18-08-2011 15:17,18-08-2011 15:17,371.56
16362,90,04-10-2011 17:48,15-09-2011 18:02,652.07
16103,48,02-12-2011 14:16,27-04-2011 09:21,1429.64
16851,20,05-12-2011 13:32,28-10-2011 12:33,342.45
13697,12,01-11-2011 09:14,01-11-2011 09:14,151.3
15597,23,04-11-2011 13:26,10-11-2011 11:46,315.72
12832,27,02-09-2011 13:48,07-11-2011 13:30,383.03
17219,25,08-11-2011 11:25,08-11-2011 11:25,114.23
15957,42,08-11-2011 12:14,08-11-2011 12:14,428.89
14467,90,15-11-2011 12:33,31-01-2011 12:35,598.76
14984,41,12-06-2011 11:04,20-11-2011 14:28,213.27
15645,52,21-11-2011 11:55,21-11-2011 11:55,612.01
15725,32,24-11-2011 14:51,24-11-2011 14:51,415.25
18044,128,01-03-2011 10:25,29-03-2011 10:39,2085.65
14472,281,05-06-2011 12:44,31-07-2011 12:08,1936.84
16270,54,21-12-2010 14:26,21-12-2010 14:26,1141.24
17829,30,14-02-2011 12:46,14-02-2011 12:46,889.24
14339,18,11-04-2011 11:06,19-04-2011 11:31,289.91
18287,70,12-10-2011 10:23,28-10-2011 09:29,1837.28
13845,9,06-10-2011 08:25,06-10-2011 08:25,312.98
14592,164,04-11-2011 16:35,14-10-2011 14:58,570.46
13532,66,06-11-2011 12:25,06-11-2011 12:25,210.31
16855,19,16-11-2011 12:03,27-10-2011 16:31,328.4
14126,16,02-12-2011 11:45,29-11-2011 12:22,643.63
15322,49,06-10-2011 20:38,15-09-2011 09:34,602.97
12630,64,27-10-2011 10:41,30-11-2011 10:48,1270.88
18014,32,11-11-2011 15:28,11-11-2011 15:28,166.42
14030,243,07-02-2011 16:21,21-11-2011 16:48,2360.09
15811,139,07-03-2011 13:45,26-08-2011 09:37,2171.32
15366,44,16-12-2010 15:59,25-09-2011 15:01,602.51
18095,21,11-01-2011 12:37,31-01-2011 12:50,580.05
17796,82,05-12-2010 12:23,30-10-2011 15:38,697.9
16126,117,08-06-2011 14:57,30-08-2011 10:07,6287.77
16455,99,03-12-2010 16:44,29-03-2011 08:43,1841.18
15135,10,14-04-2011 19:16,20-04-2011 15:58,127.15
15333,16,15-05-2011 13:27,15-05-2011 13:27,1028.56
13373,158,04-07-2011 12:19,10-10-2011 10:51,3312.25
15754,29,07-04-2011 12:24,27-09-2011 10:12,455.67
12910,75,06-10-2011 13:06,28-07-2011 14:36,3075.04
16963,7,05-06-2011 13:48,05-06-2011 13:48,110.55
14171,58,02-09-2011 16:43,02-09-2011 16:43,363.79
13177,17,06-10-2011 09:56,06-10-2011 09:56,282.45
17509,369,07-10-2011 13:14,13-10-2011 12:16,6100.74
13040,43,01-12-2011 10:38,06-11-2011 13:53,676.99
18150,37,07-11-2011 16:49,22-07-2011 15:43,566.58
14116,72,06-10-2011 13:45,20-11-2011 10:29,1382.74
15582,44,03-05-2011 13:36,31-08-2011 14:52,682.91
12984,4,21-11-2011 12:37,21-11-2011 12:37,97.5
15228,126,02-08-2011 12:27,23-06-2011 14:12,3376.96
13035,30,13-10-2011 12:23,27-09-2011 08:57,886.63
16633,153,12-06-2011 11:48,31-10-2011 14:23,2878.15
13310,77,01-12-2011 08:23,25-01-2011 12:47,1083.63
14537,10,13-10-2011 10:54,13-10-2011 10:54,355.56
13308,57,02-06-2011 14:12,20-05-2011 13:13,1367.61
15687,168,01-02-2011 13:15,23-02-2011 13:45,2981.5
16203,36,02-12-2010 15:39,26-04-2011 15:02,589.15
16743,193,05-08-2011 17:08,18-08-2011 18:15,2191.84
18260,140,09-01-2011 14:42,23-05-2011 17:48,2595
15339,88,04-10-2011 10:37,25-01-2011 13:15,557.57
14776,134,05-05-2011 18:36,31-01-2011 13:17,2195.58
14457,4,02-02-2011 09:39,02-02-2011 09:39,113.64
17843,37,09-02-2011 15:33,09-02-2011 15:33,205.48
16045,83,08-04-2011 10:32,30-06-2011 16:22,1340.7
18231,126,13-04-2011 09:32,31-05-2011 14:18,2066.17
15121,28,20-10-2011 14:51,24-02-2011 12:41,457.72
16339,20,28-02-2011 13:41,28-02-2011 13:41,109.95
17048,48,02-03-2011 12:03,21-01-2011 17:24,864.32
13226,16,11-03-2011 14:35,11-03-2011 14:35,108.21
14840,4,17-03-2011 12:00,17-03-2011 12:00,62.85
15424,17,30-03-2011 13:00,30-03-2011 13:02,383.34
18172,197,01-09-2011 16:50,31-03-2011 17:28,7490.17
14957,12,31-03-2011 17:59,31-03-2011 17:59,58.49
15289,59,04-04-2011 12:44,27-07-2011 13:13,935.1
12356,59,08-04-2011 12:33,18-01-2011 09:50,2811.43
15265,82,11-07-2011 14:46,18-04-2011 12:16,1506.12
16834,24,26-04-2011 09:37,26-04-2011 09:37,413.46
18142,18,05-07-2011 13:19,12-05-2011 19:42,1014.9
16092,53,02-09-2011 11:46,30-03-2011 15:38,779.36
16529,30,02-06-2011 17:23,02-06-2011 17:23,455.25
13500,67,03-11-2011 17:48,16-11-2011 15:35,1136.77
12528,95,07-10-2011 11:57,31-01-2011 09:05,1922.28
12695,27,02-12-2011 13:22,24-08-2011 12:58,582.1
17037,77,13-09-2011 12:49,22-09-2011 17:20,1253.22
13336,51,23-09-2011 14:05,23-09-2011 14:05,795.12
14824,29,06-11-2011 15:08,29-11-2011 14:20,1127.71
15348,9,28-09-2011 13:17,28-09-2011 13:17,158.04
13842,206,03-02-2011 13:31,28-09-2011 14:56,3385.62
13276,30,01-09-2011 10:03,07-10-2011 12:44,590.93
13763,17,04-07-2011 14:53,21-06-2011 17:40,1689.46
17672,115,03-02-2011 13:29,27-10-2011 10:56,3106.62
18261,21,05-09-2011 09:34,27-10-2011 15:36,324.24
14466,72,02-12-2010 13:36,27-09-2011 12:44,2272.4
14789,6,11-11-2011 08:59,11-11-2011 08:59,197.64
15429,83,13-11-2011 12:28,25-09-2011 13:55,364.9
16085,167,12-10-2011 17:19,23-01-2011 12:07,981.51
13305,81,01-09-2011 09:15,18-11-2011 11:07,2000.86
18110,49,20-11-2011 12:34,20-11-2011 12:59,206.05
